      snap        red      xmin       xmax      ymin     ymax     zmin     zmax    
1	0.01	0	9.516936787121288	0	9.516936787121288	44.559403	89.801474	5
2	0.02	0	19.173925276289484	0	19.173925276289484	89.801474	229.5977	5
3	0.05	0	48.91976929675811	0	48.91976929675811	229.5977	476.01087	5
4	0.1	0	100.66922953663367	0	100.66922953663367	476.01087	738.95303	5
5	0.15	0	154.36710729388753	0	154.36710729388753	738.95303	1018.1666	5
6	0.2	0	209.1157555384615	0	209.1157555384615	1018.1666	1313.4178	5
7	0.25	0	264.04333372235294	0	264.04333372235294	1313.4178	1624.4909	5
8	0.3	0	318.34060205504585	0	318.34060205504585	1624.4909	1951.1846	5
